 2.90068120e+05  2.90068120e+05  0.00000000e+00  2.90068120e+05  7.99867136e-01 -1.45796068e-02  2.90068120e+05  7.99800720e-01 -1.09328891e-02  2.90068120e+05 -4.00398559e-03 -2.18657781e-04 
 2.98538262e+05  2.98538262e+05  0.00000000e+00  2.98538262e+05  7.99859263e-01 -1.50052898e-02  2.98538262e+05  7.99788914e-01 -1.12519875e-02  2.98538262e+05 -4.00422173e-03 -2.25039751e-04 
 3.07255737e+05  3.07255737e+05  0.00000000e+00  3.07255737e+05  7.99850925e-01 -1.54433985e-02  3.07255737e+05  7.99776408e-01 -1.15803905e-02  3.07255737e+05 -4.00447185e-03 -2.31607811e-04 
 3.16227766e+05  3.16227766e+05  0.00000000e+00  3.16227766e+05  7.99842092e-01 -1.58942954e-02  3.16227766e+05  7.99763161e-01 -1.19183686e-02  3.16227766e+05 -4.00473679e-03 -2.38367371e-04 
 3.25461783e+05  3.25461783e+05  0.00000000e+00  3.25461783e+05  7.99832735e-01 -1.63583534e-02  3.25461783e+05  7.99749129e-01 -1.22661999e-02  3.25461783e+05 -4.00501742e-03 -2.45323998e-04 
 3.34965439e+05  3.34965439e+05  0.00000000e+00  3.34965439e+05  7.99822824e-01 -1.68359564e-02  3.34965439e+05  7.99734266e-01 -1.26241708e-02  3.34965439e+05 -4.00531468e-03 -2.52483416e-04 
 3.44746607e+05  3.44746607e+05  0.00000000e+00  3.44746607e+05  7.99812327e-01 -1.73274994e-02  3.44746607e+05  7.99718523e-01 -1.29925759e-02  3.44746607e+05 -4.00562954e-03 -2.59851518e-04 
 3.54813389e+05  3.54813389e+05  0.00000000e+00  3.54813389e+05  7.99801207e-01 -1.78333889e-02  3.54813389e+05  7.99701847e-01 -1.33717181e-02  3.54813389e+05 -4.00596306e-03 -2.67434362e-04 
 3.65174127e+05  3.65174127e+05  0.00000000e+00  3.65174127e+05  7.99789428e-01 -1.83540432e-02  3.65174127e+05  7.99684184e-01 -1.37619091e-02  3.65174127e+05 -4.00631633e-03 -2.75238182e-04 
 3.75837404e+05  3.75837404e+05  0.00000000e+00  3.75837404e+05  7.99776951e-01 -1.88898927e-02  3.75837404e+05  7.99665474e-01 -1.41634695e-02  3.75837404e+05 -4.00669053e-03 -2.83269390e-04 
 3.86812055e+05  3.86812055e+05  0.00000000e+00  3.86812055e+05  7.99763736e-01 -1.94413804e-02  3.86812055e+05  7.99645656e-01 -1.45767291e-02  3.86812055e+05 -4.00708689e-03 -2.91534582e-04 
 3.98107171e+05  3.98107171e+05  0.00000000e+00  3.98107171e+05  7.99749737e-01 -2.00089623e-02  3.98107171e+05  7.99624664e-01 -1.50020272e-02  3.98107171e+05 -4.00750672e-03 -3.00040543e-04 
 4.09732110e+05  4.09732110e+05  0.00000000e+00  4.09732110e+05  7.99734909e-01 -2.05931073e-02  4.09732110e+05  7.99602429e-01 -1.54397126e-02  4.09732110e+05 -4.00795143e-03 -3.08794252e-04 
 4.21696503e+05  4.21696503e+05  0.00000000e+00  4.21696503e+05  7.99719202e-01 -2.11942981e-02  4.21696503e+05  7.99578877e-01 -1.58901442e-02  4.21696503e+05 -4.00842247e-03 -3.17802885e-04 
