 1.18850223e+04  1.18850223e+04  0.00000000e+00  1.18850223e+04  9.99944238e-01 -7.46716333e-03  1.18850223e+04 -5.57616375e-08 -7.46716333e-06 
 1.25892541e+04  1.25892541e+04  0.00000000e+00  1.25892541e+04  9.99937435e-01 -7.90956676e-03  1.25892541e+04 -6.25651607e-08 -7.90956676e-06 
 1.33352143e+04  1.33352143e+04  0.00000000e+00  1.33352143e+04  9.99929801e-01 -8.37817409e-03  1.33352143e+04 -7.01987290e-08 -8.37817409e-06 
 1.41253754e+04  1.41253754e+04  0.00000000e+00  1.41253754e+04  9.99921236e-01 -8.87453610e-03  1.41253754e+04 -7.87635947e-08 -8.87453610e-06 
 1.49623566e+04  1.49623566e+04  0.00000000e+00  1.49623566e+04  9.99911627e-01 -9.40029508e-03  1.49623566e+04 -8.83733575e-08 -9.40029508e-06 
 1.58489319e+04  1.58489319e+04  0.00000000e+00  1.58489319e+04  9.99900845e-01 -9.95719021e-03  1.58489319e+04 -9.91554687e-08 -9.95719021e-06 
 1.67880402e+04  1.67880402e+04  0.00000000e+00  1.67880402e+04  9.99888747e-01 -1.05470632e-02  1.67880402e+04 -1.11252920e-07 -1.05470632e-05 
 1.77827941e+04  1.77827941e+04  0.00000000e+00  1.77827941e+04  9.99875174e-01 -1.11718643e-02  1.77827941e+04 -1.24826135e-07 -1.11718643e-05 
 1.88364909e+04  1.88364909e+04  0.00000000e+00  1.88364909e+04  9.99859945e-01 -1.18336587e-02  1.88364909e+04 -1.40055093e-07 -1.18336587e-05 
 1.99526231e+04  1.99526231e+04  0.00000000e+00  1.99526231e+04  9.99842858e-01 -1.25346328e-02  1.99526231e+04 -1.57141714e-07 -1.25346328e-05 
 2.11348904e+04  2.11348904e+04  0.00000000e+00  2.11348904e+04  9.99823687e-01 -1.32771019e-02  2.11348904e+04 -1.76312522e-07 -1.32771019e-05 
 2.23872114e+04  2.23872114e+04  0.00000000e+00  2.23872114e+04  9.99802178e-01 -1.40635171e-02  2.23872114e+04 -1.97821648e-07 -1.40635171e-05 
 2.37137371e+04  2.37137371e+04  0.00000000e+00  2.37137371e+04  9.99778046e-01 -1.48964734e-02  2.37137371e+04 -2.21954182e-07 -1.48964734e-05 
 2.51188643e+04  2.51188643e+04  0.00000000e+00  2.51188643e+04  9.99750970e-01 -1.57787176e-02  2.51188643e+04 -2.49029944e-07 -1.57787176e-05 
 2.66072506e+04  2.66072506e+04  0.00000000e+00  2.66072506e+04  9.99720592e-01 -1.67131575e-02  2.66072506e+04 -2.79407703e-07 -1.67131575e-05 
 2.81838293e+04  2.81838293e+04  0.00000000e+00  2.81838293e+04  9.99686510e-01 -1.77028708e-02  2.81838293e+04 -3.13489911e-07 -1.77028708e-05 
 2.98538262e+04  2.98538262e+04  0.00000000e+00  2.98538262e+04  9.99648272e-01 -1.87511146e-02  2.98538262e+04 -3.51728011e-07 -1.87511146e-05 
 3.16227766e+04  3.16227766e+04  0.00000000e+00  3.16227766e+04  9.99605372e-01 -1.98613356e-02  3.16227766e+04 -3.94628383e-07 -1.98613356e-05 
 3.34965439e+04  3.34965439e+04  0.00000000e+00  3.34965439e+04  9.99557241e-01 -2.10371807e-02  3.34965439e+04 -4.42759009e-07 -2.10371807e-05 
 3.54813389e+04  3.54813389e+04  0.00000000e+00  3.54813389e+04  9.99503243e-01 -2.22825082e-02  3.54813389e+04 -4.96756941e-07 -2.22825082e-05 
 3.75837404e+04  3.75837404e+04  0.00000000e+00  3.75837404e+04  9.99442663e-01 -2.36013993e-02  3.75837404e+04 -5.57336673e-07 -2.36013993e-05 
 3.98107171e+04  3.98107171e+04  0.00000000e+00  3.98107171e+04  9.99374700e-01 -2.49981701e-02  3.98107171e+04 -6.25299509e-07 -2.49981701e-05 
 4.21696503e+04  4.21696503e+04  0.00000000e+00  4.21696503e+04  9.99298456e-01 -2.64773847e-02  4.21696503e+04 -7.01544062e-07 -2.64773847e-05 
 4.46683592e+04  4.46683592e+04  0.00000000e+00  4.46683592e+04  9.99212922e-01 -2.80438677e-02  4.46683592e+04 -7.87078009e-07 -2.80438677e-05 
 4.73151259e+04  4.73151259e+04  0.00000000e+00  4.73151259e+04  9.99116969e-01 -2.97027188e-02  4.73151259e+04 -8.83031247e-07 -2.97027188e-05 
 5.01187234e+04  5.01187234e+04  0.00000000e+00  5.01187234e+04  9.99009329e-01 -3.14593259e-02  5.01187234e+04 -9.90670614e-07 -3.14593259e-05 
 5.30884444e+04  5.30884444e+04  0.00000000e+00  5.30884444e+04  9.98888584e-01 -3.33193805e-02  5.30884444e+04 -1.11141636e-06 -3.33193805e-05 
 5.62341325e+04  5.62341325e+04  0.00000000e+00  5.62341325e+04  9.98753139e-01 -3.52888923e-02  5.62341325e+04 -1.24686058e-06 -3.52888923e-05 
 5.95662144e+04  5.95662144e+04  0.00000000e+00  5.95662144e+04  9.98601212e-01 -3.73742045e-02  5.95662144e+04 -1.39878777e-06 -3.73742045e-05 
 6.30957344e+04  6.30957344e+04  0.00000000e+00  6.30957344e+04  9.98430802e-01 -3.95820095e-02  6.30957344e+04 -1.56919786e-06 -3.95820095e-05 
 6.68343918e+04  6.68343918e+04  0.00000000e+00  6.68343918e+04  9.98239668e-01 -4.19193647e-02  6.68343918e+04 -1.76033191e-06 -4.19193647e-05 
 7.07945784e+04  7.07945784e+04  0.00000000e+00  7.07945784e+04  9.98025299e-01 -4.43937078e-02  7.07945784e+04 -1.97470073e-06 -4.43937078e-05 
 7.49894209e+04  7.49894209e+04  0.00000000e+00  7.49894209e+04  9.97784883e-01 -4.70128726e-02  7.49894209e+04 -2.21511693e-06 -4.70128726e-05 
 7.94328235e+04  7.94328235e+04  0.00000000e+00  7.94328235e+04  9.97515270e-01 -4.97851042e-02  7.94328235e+04 -2.48473049e-06 -4.97851042e-05 
 8.41395142e+04  8.41395142e+04  0.00000000e+00  8.41395142e+04  9.97212932e-01 -5.27190736e-02  8.41395142e+04 -2.78706847e-06 -5.27190736e-05 
 8.91250938e+04  8.91250938e+04  0.00000000e+00  8.91250938e+04  9.96873921e-01 -5.58238909e-02  8.91250938e+04 -3.12607916e-06 -5.58238909e-05 
 9.44060876e+04  9.44060876e+04  0.00000000e+00  9.44060876e+04  9.96493819e-01 -5.91091178e-02  9.44060876e+04 -3.50618111e-06 -5.91091178e-05 
 1.00000000e+05  1.00000000e+05  0.00000000e+00  1.00000000e+05  9.96067682e-01 -6.25847783e-02  1.00000000e+05 -3.93231759e-06 -6.25847783e-05 
 1.05925373e+05  1.05925373e+05  0.00000000e+00  1.05925373e+05  9.95589983e-01 -6.62613663e-02  1.05925373e+05 -4.41001691e-06 -6.62613663e-05 
