 1.77827941e+02  1.77827941e+02  0.00000000e+00  1.77827941e+02  9.07441016e-01  9.20061121e-07  1.77827941e+02 -9.07441016e-05 -9.20061121e-11  1.77827941e+02  9.99092559e-01 -9.20061121e-10  1.77827941e+02  9.08348457e-01  9.20981182e-07 
 1.88364909e+02  1.88364909e+02  0.00000000e+00  1.88364909e+02  9.07441016e-01  9.74578170e-07  1.88364909e+02 -9.07441016e-05 -9.74578170e-11  1.88364909e+02  9.99092559e-01 -9.74578170e-10  1.88364909e+02  9.08348457e-01  9.75552748e-07 
 1.99526231e+02  1.99526231e+02  0.00000000e+00  1.99526231e+02  9.07441016e-01  1.03232556e-06  1.99526231e+02 -9.07441016e-05 -1.03232556e-10  1.99526231e+02  9.99092559e-01 -1.03232556e-09  1.99526231e+02  9.08348457e-01  1.03335788e-06 
 2.11348904e+02  2.11348904e+02  0.00000000e+00  2.11348904e+02  9.07441016e-01  1.09349469e-06  2.11348904e+02 -9.07441016e-05 -1.09349469e-10  2.11348904e+02  9.99092559e-01 -1.09349469e-09  2.11348904e+02  9.08348457e-01  1.09458819e-06 
 2.23872114e+02  2.23872114e+02  0.00000000e+00  2.23872114e+02  9.07441016e-01  1.15828833e-06  2.23872114e+02 -9.07441016e-05 -1.15828833e-10  2.23872114e+02  9.99092559e-01 -1.15828833e-09  2.23872114e+02  9.08348457e-01  1.15944661e-06 
 2.37137371e+02  2.37137371e+02  0.00000000e+00  2.37137371e+02  9.07441016e-01  1.22692122e-06  2.37137371e+02 -9.07441016e-05 -1.22692122e-10  2.37137371e+02  9.99092559e-01 -1.22692122e-09  2.37137371e+02  9.08348457e-01  1.22814815e-06 
 2.51188643e+02  2.51188643e+02  0.00000000e+00  2.51188643e+02  9.07441016e-01  1.29962088e-06  2.51188643e+02 -9.07441016e-05 -1.29962088e-10  2.51188643e+02  9.99092559e-01 -1.29962088e-09  2.51188643e+02  9.08348457e-01  1.30092050e-06 
 2.66072506e+02  2.66072506e+02  0.00000000e+00  2.66072506e+02  9.07441016e-01  1.37662826e-06  2.66072506e+02 -9.07441016e-05 -1.37662826e-10  2.66072506e+02  9.99092559e-01 -1.37662826e-09  2.66072506e+02  9.08348457e-01  1.37800488e-06 
 2.81838293e+02  2.81838293e+02  0.00000000e+00  2.81838293e+02  9.07441016e-01  1.45819861e-06  2.81838293e+02 -9.07441016e-05 -1.45819861e-10  2.81838293e+02  9.99092559e-01 -1.45819861e-09  2.81838293e+02  9.08348457e-01  1.45965681e-06 
 2.98538262e+02  2.98538262e+02  0.00000000e+00  2.98538262e+02  9.07441016e-01  1.54460231e-06  2.98538262e+02 -9.07441016e-05 -1.54460231e-10  2.98538262e+02  9.99092559e-01 -1.54460231e-09  2.98538262e+02  9.08348457e-01  1.54614691e-06 
 3.16227766e+02  3.16227766e+02  0.00000000e+00  3.16227766e+02  9.07441016e-01  1.63612575e-06  3.16227766e+02 -9.07441016e-05 -1.63612575e-10  3.16227766e+02  9.99092559e-01 -1.63612575e-09  3.16227766e+02  9.08348457e-01  1.63776187e-06 
 3.34965439e+02  3.34965439e+02  0.00000000e+00  3.34965439e+02  9.07441016e-01  1.73307229e-06  3.34965439e+02 -9.07441016e-05 -1.73307229e-10  3.34965439e+02  9.99092559e-01 -1.73307229e-09  3.34965439e+02  9.08348457e-01  1.73480537e-06 
 3.54813389e+02  3.54813389e+02  0.00000000e+00  3.54813389e+02  9.07441016e-01  1.83576328e-06  3.54813389e+02 -9.07441016e-05 -1.83576328e-10  3.54813389e+02  9.99092559e-01 -1.83576328e-09  3.54813389e+02  9.08348457e-01  1.83759905e-06 
 3.75837404e+02  3.75837404e+02  0.00000000e+00  3.75837404e+02  9.07441016e-01  1.94453910e-06  3.75837404e+02 -9.07441016e-05 -1.94453910e-10  3.75837404e+02  9.99092559e-01 -1.94453910e-09  3.75837404e+02  9.08348457e-01  1.94648363e-06 
 3.98107171e+02  3.98107171e+02  0.00000000e+00  3.98107171e+02  9.07441016e-01  2.05976028e-06  3.98107171e+02 -9.07441016e-05 -2.05976028e-10  3.98107171e+02  9.99092559e-01 -2.05976028e-09  3.98107171e+02  9.08348457e-01  2.06182004e-06 
 4.21696503e+02  4.21696503e+02  0.00000000e+00  4.21696503e+02  9.07441016e-01  2.18180875e-06  4.21696503e+02 -9.07441016e-05 -2.18180875e-10  4.21696503e+02  9.99092559e-01 -2.18180875e-09  4.21696503e+02  9.08348457e-01  2.18399056e-06 
