 2.98538262e+02  2.98538262e+02  0.00000000e+00  2.98538262e+02  9.99999991e-01 -1.03167416e-04  2.98538262e+02 -1.35462960e-11 -1.87577121e-07  2.98538262e+02  9.99999994e-01 -7.50308483e-05 
 3.16227766e+02  3.16227766e+02  0.00000000e+00  3.16227766e+02  9.99999990e-01 -1.09280470e-04  3.16227766e+02 -1.51991891e-11 -1.98691764e-07  3.16227766e+02  9.99999993e-01 -7.94767055e-05 
 3.34965439e+02  3.34965439e+02  0.00000000e+00  3.34965439e+02  9.99999989e-01 -1.15755745e-04  3.34965439e+02 -1.70537716e-11 -2.10464991e-07  3.34965439e+02  9.99999992e-01 -8.41859963e-05 
 3.54813389e+02  3.54813389e+02  0.00000000e+00  3.54813389e+02  9.99999987e-01 -1.22614704e-04  3.54813389e+02 -1.91346470e-11 -2.22935826e-07  3.54813389e+02  9.99999991e-01 -8.91743301e-05 
 3.75837404e+02  3.75837404e+02  0.00000000e+00  3.75837404e+02  9.99999986e-01 -1.29880082e-04  3.75837404e+02 -2.14694304e-11 -2.36145603e-07  3.75837404e+02  9.99999990e-01 -9.44582412e-05 
 3.98107171e+02  3.98107171e+02  0.00000000e+00  3.98107171e+02  9.99999984e-01 -1.37575960e-04  3.98107171e+02 -2.40890901e-11 -2.50138110e-07  3.98107171e+02  9.99999989e-01 -1.00055244e-04 
 4.21696503e+02  4.21696503e+02  0.00000000e+00  4.21696503e+02  9.99999982e-01 -1.45727848e-04  4.21696503e+02 -2.70284090e-11 -2.64959724e-07  4.21696503e+02  9.99999988e-01 -1.05983890e-04 
 4.46683592e+02  4.46683592e+02  0.00000000e+00  4.46683592e+02  9.99999980e-01 -1.54362766e-04  4.46683592e+02 -3.03263734e-11 -2.80659575e-07  4.46683592e+02  9.99999986e-01 -1.12263830e-04 
 4.73151259e+02  4.73151259e+02  0.00000000e+00  4.73151259e+02  9.99999978e-01 -1.63509334e-04  4.73151259e+02 -3.40267467e-11 -2.97289699e-07  4.73151259e+02  9.99999985e-01 -1.18915879e-04 
 5.01187234e+02  5.01187234e+02  0.00000000e+00  5.01187234e+02  9.99999975e-01 -1.73197871e-04  5.01187234e+02 -3.81786373e-11 -3.14905221e-07  5.01187234e+02  9.99999983e-01 -1.25962088e-04 
