 1.52280000e-06  1.52280000e-06  1.52280000e-06 -1.42767131e-01  1.52280000e-06  3.42980044e-01  1.52280000e-06  4.85747175e-04 
 1.53280000e-06  1.53280000e-06  1.53280000e-06 -2.04632726e-01  1.53280000e-06  2.93741963e-01  1.53280000e-06  4.98374688e-04 
 1.54280000e-06  1.54280000e-06  1.54280000e-06 -2.65690728e-01  1.54280000e-06  2.43344523e-01  1.54280000e-06  5.09035251e-04 
 1.55280000e-06  1.55280000e-06  1.55280000e-06 -3.25700171e-01  1.55280000e-06  1.91986611e-01  1.55280000e-06  5.17686782e-04 
 1.56280000e-06  1.56280000e-06  1.56280000e-06 -3.84424223e-01  1.56280000e-06  1.39870906e-01  1.56280000e-06  5.24295129e-04 
 1.57280000e-06  1.57280000e-06  1.57280000e-06 -4.41631129e-01  1.57280000e-06  8.72030829e-02  1.57280000e-06  5.28834212e-04 
 1.58280000e-06  1.58280000e-06  1.58280000e-06 -4.97095119e-01  1.58280000e-06  3.41909989e-02  1.58280000e-06  5.31286118e-04 
 1.59280000e-06  1.59280000e-06  1.59280000e-06 -5.50597301e-01  1.59280000e-06 -1.89561258e-02  1.59280000e-06  5.31641176e-04 
 1.60280000e-06  1.60280000e-06  1.60280000e-06 -6.01926528e-01  1.60280000e-06 -7.20285345e-02  1.60280000e-06  5.29897993e-04 
 1.61280000e-06  1.61280000e-06  1.61280000e-06 -6.50880225e-01  1.61280000e-06 -1.24816762e-01  1.61280000e-06  5.26063463e-04 
 1.62280000e-06  1.62280000e-06  1.62280000e-06 -6.97265196e-01  1.62280000e-06 -1.77112461e-01  1.62280000e-06  5.20152734e-04 
 1.63280000e-06  1.63280000e-06  1.63280000e-06 -7.40898379e-01  1.63280000e-06 -2.28709228e-01  1.63280000e-06  5.12189151e-04 
 1.64280000e-06  1.64280000e-06  1.64280000e-06 -7.81607575e-01  1.64280000e-06 -2.79403412e-01  1.64280000e-06  5.02204163e-04 
 1.65280000e-06  1.65280000e-06  1.65280000e-06 -8.19232123e-01  1.65280000e-06 -3.28994926e-01  1.65280000e-06  4.90237196e-04 
 1.66280000e-06  1.66280000e-06  1.66280000e-06 -8.53623536e-01  1.66280000e-06 -3.77288035e-01  1.66280000e-06  4.76335500e-04 
 1.67280000e-06  1.67280000e-06  1.67280000e-06 -8.84646086e-01  1.67280000e-06 -4.24092127e-01  1.67280000e-06  4.60553960e-04 
 1.68280000e-06  1.68280000e-06  1.68280000e-06 -9.12177343e-01  1.68280000e-06 -4.69222467e-01  1.68280000e-06  4.42954876e-04 
 1.69280000e-06  1.69280000e-06  1.69280000e-06 -9.36108653e-01  1.69280000e-06 -5.12500930e-01  1.69280000e-06  4.23607723e-04 
 1.70280000e-06  1.70280000e-06  1.70280000e-06 -9.56345569e-01  1.70280000e-06 -5.53756699e-01  1.70280000e-06  4.02588870e-04 
 1.71280000e-06  1.71280000e-06  1.71280000e-06 -9.72808227e-01  1.71280000e-06 -5.92826945e-01  1.71280000e-06  3.79981282e-04 
 1.72280000e-06  1.72280000e-06  1.72280000e-06 -9.85431655e-01  1.72280000e-06 -6.29557467e-01  1.72280000e-06  3.55874187e-04 
 1.73280000e-06  1.73280000e-06  1.73280000e-06 -9.94166034e-01  1.73280000e-06 -6.63803302e-01  1.73280000e-06  3.30362732e-04 
 1.74280000e-06  1.74280000e-06  1.74280000e-06 -9.98976894e-01  1.74280000e-06 -6.95429296e-01  1.74280000e-06  3.03547598e-04 
 1.75280000e-06  1.75280000e-06  1.75280000e-06 -9.99845249e-01  1.75280000e-06 -7.24310638e-01  1.75280000e-06  2.75534611e-04 
 1.76280000e-06  1.76280000e-06  1.76280000e-06 -9.96767671e-01  1.76280000e-06 -7.50333354e-01  1.76280000e-06  2.46434317e-04 
