 2.37137371e+02  2.37137371e+02  0.00000000e+00  2.37137371e+02  9.99999994e-01 -8.19487920e-05  2.37137371e+02  9.99999994e-01 -7.44989017e-05  2.37137371e+02 -8.54713349e-12 -1.48997804e-07  2.37137371e+02 -1.11001724e-11 -1.48997803e-07  2.37137371e+02  9.99999996e-01 -5.95991214e-05  2.37137371e+02  9.99999994e-01 -7.44989017e-05 
 2.51188643e+02  2.51188643e+02  0.00000000e+00  2.51188643e+02  9.99999994e-01 -8.68045631e-05  2.51188643e+02  9.99999994e-01 -7.89132391e-05  2.51188643e+02 -9.59004230e-12 -1.57826479e-07  2.51188643e+02 -1.24545981e-11 -1.57826478e-07  2.51188643e+02  9.99999996e-01 -6.31305914e-05  2.51188643e+02  9.99999994e-01 -7.89132391e-05 
 2.66072506e+02  2.66072506e+02  0.00000000e+00  2.66072506e+02  9.99999993e-01 -9.19480568e-05  2.66072506e+02  9.99999993e-01 -8.35891424e-05  2.66072506e+02 -1.07602000e-11 -1.67178285e-07  2.66072506e+02 -1.39742896e-11 -1.67178285e-07  2.66072506e+02  9.99999995e-01 -6.68713140e-05  2.66072506e+02  9.99999993e-01 -8.35891424e-05 
 2.81838293e+02  2.81838293e+02  0.00000000e+00  2.81838293e+02  9.99999992e-01 -9.73963216e-05  2.81838293e+02  9.99999992e-01 -8.85421104e-05  2.81838293e+02 -1.20731480e-11 -1.77084221e-07  2.81838293e+02 -1.56794105e-11 -1.77084221e-07  2.81838293e+02  9.99999995e-01 -7.08336885e-05  2.81838293e+02  9.99999992e-01 -8.85421104e-05 
 2.98538262e+02  2.98538262e+02  0.00000000e+00  2.98538262e+02  9.99999991e-01 -1.03167416e-04  2.98538262e+02  9.99999991e-01 -9.37885602e-05  2.98538262e+02 -1.35462960e-11 -1.87577121e-07  2.98538262e+02 -1.75925884e-11 -1.87577120e-07  2.98538262e+02  9.99999994e-01 -7.50308483e-05  2.98538262e+02  9.99999991e-01 -9.37885602e-05 
 3.16227766e+02  3.16227766e+02  0.00000000e+00  3.16227766e+02  9.99999990e-01 -1.09280470e-04  3.16227766e+02  9.99999990e-01 -9.93458817e-05  3.16227766e+02 -1.51991891e-11 -1.98691764e-07  3.16227766e+02 -1.97392085e-11 -1.98691763e-07  3.16227766e+02  9.99999993e-01 -7.94767055e-05  3.16227766e+02  9.99999990e-01 -9.93458817e-05 
 3.34965439e+02  3.34965439e+02  0.00000000e+00  3.34965439e+02  9.99999989e-01 -1.15755745e-04  3.34965439e+02  9.99999989e-01 -1.05232495e-04  3.34965439e+02 -1.70537733e-11 -2.10464991e-07  3.34965439e+02 -2.21477559e-11 -2.10464990e-07  3.34965439e+02  9.99999992e-01 -8.41859963e-05  3.34965439e+02  9.99999989e-01 -1.05232495e-04 
 3.54813389e+02  3.54813389e+02  0.00000000e+00  3.54813389e+02  9.99999987e-01 -1.22614704e-04  3.54813389e+02  9.99999988e-01 -1.11467912e-04  3.54813389e+02 -1.91346470e-11 -2.22935826e-07  3.54813389e+02 -2.48501913e-11 -2.22935825e-07  3.54813389e+02  9.99999991e-01 -8.91743301e-05  3.54813389e+02  9.99999988e-01 -1.11467912e-04 
 3.75837404e+02  3.75837404e+02  0.00000000e+00  3.75837404e+02  9.99999986e-01 -1.29880082e-04  3.75837404e+02  9.99999986e-01 -1.18072801e-04  3.75837404e+02 -2.14694321e-11 -2.36145603e-07  3.75837404e+02 -2.78823735e-11 -2.36145602e-07  3.75837404e+02  9.99999990e-01 -9.44582412e-05  3.75837404e+02  9.99999986e-01 -1.18072801e-04 
 3.98107171e+02  3.98107171e+02  0.00000000e+00  3.98107171e+02  9.99999984e-01 -1.37575960e-04  3.98107171e+02  9.99999984e-01 -1.25069054e-04  3.98107171e+02 -2.40890901e-11 -2.50138110e-07  3.98107171e+02 -3.12845370e-11 -2.50138109e-07  3.98107171e+02  9.99999989e-01 -1.00055244e-04  3.98107171e+02  9.99999984e-01 -1.25069054e-04 
