 6.30957344e+02  6.30957344e+02  0.00000000e+00  6.30957344e+02  9.99999961e-01 -1.98221088e-04  6.30957344e+02 -7.85832024e-11 -3.96442176e-07  6.30957344e+02  9.99999961e-01 -1.98221088e-04 
 6.68343918e+02  6.68343918e+02  0.00000000e+00  6.68343918e+02  9.99999956e-01 -2.09966425e-04  6.68343918e+02 -8.81718032e-11 -4.19932850e-07  6.68343918e+02  9.99999956e-01 -2.09966425e-04 
 7.07945784e+02  7.07945784e+02  0.00000000e+00  7.07945784e+02  9.99999951e-01 -2.22407717e-04  7.07945784e+02 -9.89303899e-11 -4.44815433e-07  7.07945784e+02  9.99999951e-01 -2.22407717e-04 
 7.49894209e+02  7.49894209e+02  0.00000000e+00  7.49894209e+02  9.99999944e-01 -2.35586201e-04  7.49894209e+02 -1.11001722e-10 -4.71172402e-07  7.49894209e+02  9.99999944e-01 -2.35586201e-04 
 7.94328235e+02  7.94328235e+02  0.00000000e+00  7.94328235e+02  9.99999938e-01 -2.49545559e-04  7.94328235e+02 -1.24545980e-10 -4.99091118e-07  7.94328235e+02  9.99999938e-01 -2.49545559e-04 
 8.41395142e+02  8.41395142e+02  0.00000000e+00  8.41395142e+02  9.99999930e-01 -2.64332061e-04  8.41395142e+02 -1.39742887e-10 -5.28664122e-07  8.41395142e+02  9.99999930e-01 -2.64332061e-04 
 8.91250938e+02  8.91250938e+02  0.00000000e+00  8.91250938e+02  9.99999922e-01 -2.79994718e-04  8.91250938e+02 -1.56794097e-10 -5.59989436e-07  8.91250938e+02  9.99999922e-01 -2.79994718e-04 
 9.44060876e+02  9.44060876e+02  0.00000000e+00  9.44060876e+02  9.99999912e-01 -2.96585445e-04  9.44060876e+02 -1.75925868e-10 -5.93170891e-07  9.44060876e+02  9.99999912e-01 -2.96585445e-04 
 1.00000000e+03  1.00000000e+03  0.00000000e+00  1.00000000e+03  9.99999901e-01 -3.14159234e-04  1.00000000e+03 -1.97392068e-10 -6.28318469e-07  1.00000000e+03  9.99999901e-01 -3.14159234e-04 
 1.05925373e+03  1.05925373e+03  0.00000000e+00  1.05925373e+03  9.99999889e-01 -3.32774335e-04  1.05925373e+03 -2.21477541e-10 -6.65548671e-07  1.05925373e+03  9.99999889e-01 -3.32774335e-04 
 1.12201845e+03  1.12201845e+03  0.00000000e+00  1.12201845e+03  9.99999876e-01 -3.52492450e-04  1.12201845e+03 -2.48501885e-10 -7.04984899e-07  1.12201845e+03  9.99999876e-01 -3.52492450e-04 
 1.18850223e+03  1.18850223e+03  0.00000000e+00  1.18850223e+03  9.99999861e-01 -3.73378935e-04  1.18850223e+03 -2.78823697e-10 -7.46757869e-07  1.18850223e+03  9.99999861e-01 -3.73378935e-04 
 1.25892541e+03  1.25892541e+03  0.00000000e+00  1.25892541e+03  9.99999844e-01 -3.95503021e-04  1.25892541e+03 -3.12845327e-10 -7.91006041e-07  1.25892541e+03  9.99999844e-01 -3.95503021e-04 
 1.33352143e+03  1.33352143e+03  0.00000000e+00  1.33352143e+03  9.99999824e-01 -4.18938040e-04  1.33352143e+03 -3.51018224e-10 -8.37876080e-07  1.33352143e+03  9.99999824e-01 -4.18938040e-04 
 1.41253754e+03  1.41253754e+03  0.00000000e+00  1.41253754e+03  9.99999803e-01 -4.43761670e-04  1.41253754e+03 -3.93848917e-10 -8.87523340e-07  1.41253754e+03  9.99999803e-01 -4.43761670e-04 
 1.49623566e+03  1.49623566e+03  0.00000000e+00  1.49623566e+03  9.99999779e-01 -4.70056191e-04  1.49623566e+03 -4.41905742e-10 -9.40112381e-07  1.49623566e+03  9.99999779e-01 -4.70056191e-04 
 1.58489319e+03  1.58489319e+03  0.00000000e+00  1.58489319e+03  9.99999752e-01 -4.97908758e-04  1.58489319e+03 -4.95826385e-10 -9.95817515e-07  1.58489319e+03  9.99999752e-01 -4.97908758e-04 
 1.67880402e+03  1.67880402e+03  0.00000000e+00  1.67880402e+03  9.99999722e-01 -5.27411690e-04  1.67880402e+03 -5.56326337e-10 -1.05482338e-06  1.67880402e+03  9.99999722e-01 -5.27411690e-04 
 1.77827941e+03  1.77827941e+03  0.00000000e+00  1.77827941e+03  9.99999688e-01 -5.58662779e-04  1.77827941e+03 -6.24208395e-10 -1.11732556e-06  1.77827941e+03  9.99999688e-01 -5.58662779e-04 
